timestamp,x_accel,y_accel,z_accel,label
277465,14784,6476,-1936,1
277516,14836,6536,-1784,1
277568,14920,6524,-2092,1
277619,14944,6468,-1996,1
277669,15056,6668,-2000,1
277720,14892,6388,-1796,1
277771,14976,6668,-2056,1
277822,14972,6560,-1892,1
277874,14940,6492,-1940,1
277958,14876,6420,-1912,1
278009,15008,6496,-1964,1
278060,14932,6612,-2076,1
278111,14884,6172,-1948,1
278163,15296,6708,-1740,1
278214,14564,6288,-2264,1
278266,15352,6816,-1748,1
278317,14528,6388,-2256,1
278368,15220,6616,-1568,1
278419,14572,6460,-2092,1
278470,15156,6372,-1792,1
278521,15236,6820,-2088,1
278573,14660,6532,-2180,1
278624,15212,6448,-1604,1
278675,14660,6616,-2088,1
278726,14980,6320,-1800,1
278777,14936,6364,-2084,1
278828,14676,6628,-1868,1
278880,15264,6744,-2084,1
278931,14568,6500,-1968,1
278981,15208,6396,-1896,1
279032,14692,6596,-2116,1
279083,15076,6292,-1884,1
279134,14840,6756,-2012,1
279186,15044,6384,-1788,1
279237,14884,6584,-2268,1
279288,14860,6484,-1612,1
279340,15032,6672,-2124,1
279391,14832,6520,-1792,1
279442,14960,6516,-1796,1
279493,15012,6620,-1884,1
279544,14784,6312,-1848,1
279595,15144,6436,-1560,1
279647,14776,6424,-1832,1
279698,15128,6608,-1556,1
279749,14724,6500,-1888,1
279800,15172,6524,-1308,1
279851,14676,6424,-1924,1
279902,15304,6824,-1556,1
279956,14608,6488,-1716,1
280008,15220,6720,-1452,1
280059,15008,6580,-1528,1
280110,14872,6284,-1668,1
280162,15204,6572,-1604,1
280213,14660,6268,-1664,1
280264,15244,6604,-1528,1
280316,14884,6704,-1572,1
280367,14936,6648,-1876,1
280418,14824,6572,-1576,1
280469,14984,6564,-1464,1
280520,15180,6684,-1952,1
280571,14812,6508,-1756,1
280623,14968,6540,-1956,1
280674,15048,6476,-1512,1
280725,14912,6496,-1684,1
280776,14964,6664,-1876,1
280827,15096,6504,-1416,1
280879,15040,6596,-1980,1
280930,14744,6520,-2000,1
280981,15332,6852,-1880,1
281032,15028,7132,-2400,1
281083,14496,6708,-2308,1
281134,14616,6612,-2072,1
281186,14960,7196,-2156,1
281237,14040,7304,-1804,1
281288,14596,7920,-2552,1
281340,14176,8164,-2544,1
281391,13884,7884,-2560,1
281442,14460,7592,-2048,1
281493,14684,8252,-2360,1
281544,13776,8928,-2292,1
281595,13480,8504,-2952,1
281647,13324,8812,-1988,1
281698,12916,9564,-2120,1
281749,13120,9680,-2304,1
281800,12856,9848,-3112,1
281851,12512,9276,-3336,1
281902,13852,9432,-2644,1
281954,13336,9076,-2664,1
282008,13236,8560,-3180,1
282059,13724,8616,-3532,1
282110,13548,8420,-3200,1
282162,13368,8688,-3156,1
282213,13532,8688,-3220,1
282264,13392,8744,-2968,1
282315,13696,9108,-2784,1
282367,13228,8684,-3128,1
282418,13604,8856,-2964,1
282469,13624,8944,-2800,1
282520,13608,8764,-2828,1
282571,13736,8736,-2892,1
282622,13572,8852,-2996,1
282674,13604,8424,-3192,1
282725,13892,8800,-2784,1
282776,13312,8676,-3156,1
282827,13632,8812,-3408,1
282878,13260,8760,-3128,1
282930,13896,8508,-3280,1
282981,13356,8560,-3376,1
283032,13640,8584,-3204,1
283083,13808,8868,-3092,1
283134,13428,8344,-3204,1
283185,13796,9160,-3092,1
283237,13392,8448,-3196,1
283288,13696,8868,-3096,1
283339,13508,8832,-2980,1
283391,13592,8272,-3084,1
283442,13588,8876,-3060,1
283493,13500,8524,-3076,1
283544,13460,8600,-3100,1
283595,13928,8964,-3172,1
283646,13352,8656,-2968,1
283698,13700,8552,-2884,1
283749,13628,9064,-2980,1
283800,13336,8544,-2968,1
283851,13788,8956,-3112,1
283902,13548,8532,-2920,1
283953,13632,8848,-2944,1
284008,13544,8504,-3272,1
284059,13684,8824,-2904,1
284110,13524,8584,-3056,1
284161,13616,8632,-2924,1
284213,13784,8820,-2988,1
284264,13568,8492,-2908,1
284315,13692,8800,-2780,1
284366,13664,8604,-2836,1
284418,13584,8536,-2876,1
284469,13796,8652,-2800,1
284520,13592,8340,-2796,1
284571,13764,8644,-2740,1
284622,13684,8560,-2760,1
284673,13492,8484,-2868,1
284725,14028,8824,-2632,1
284776,13688,8584,-2884,1
284827,13736,8468,-2848,1
284878,13816,8708,-2684,1
284929,13644,8440,-2968,1
284981,13760,8464,-2748,1
285032,13772,8692,-2940,1
285083,13840,8572,-2560,1
285134,13624,8540,-2832,1
285185,13820,8496,-2620,1
285236,13724,8516,-2708,1
285287,13644,8552,-2728,1
285339,13804,8456,-2844,1
285390,13940,8608,-2632,1
285442,13688,8528,-2760,1
285493,13728,8588,-2696,1
285544,13792,8520,-2644,1
290602,14328,10624,-2864,2
290701,12248,10280,-4224,2
290753,11164,10972,-2280,2
290804,11044,9368,-3448,2
290855,13436,14300,-4712,2
290906,9948,12024,-4116,2
290957,10108,11336,-4076,2
291008,9220,11052,-2796,2
291090,10192,10576,-3864,2
291141,12188,11408,-5088,2
291192,11152,10364,-5916,2
291243,10868,9240,-5892,2
291295,11508,8620,-5464,2
291346,11696,8156,-4640,2
291396,12856,8468,-5212,2
291447,11972,8988,-4368,2
291498,13376,9876,-5072,2
291549,12568,9488,-5576,2
291601,13572,9596,-5308,2
291652,12756,7624,-6468,2
291703,12744,6704,-6384,2
291754,13408,5676,-6656,2
291805,12860,5624,-7276,2
291856,13420,6368,-7776,2
291908,12276,5584,-8300,2
291959,10836,5400,-8516,2
292010,9432,4864,-7992,2
292061,8036,4088,-7048,2
292112,6384,2688,-6192,2
292163,4652,1600,-5236,2
292215,5048,432,-3720,2
292266,11436,7312,-7404,2
292317,9956,11584,-6672,2
292368,10252,10444,-7920,2
292419,6916,8524,-7936,2
292470,7356,12840,-9388,2
292522,3512,11276,-12808,2
292573,3996,18448,-21516,2
292623,14936,32767,-16144,2
292674,6564,18944,-16824,2
292725,14172,7060,-11316,2
292777,10616,13084,-17864,2
292828,4696,1652,920,2
292880,14380,6428,-5680,2
292931,524,10920,-13880,2
292982,21220,14040,-12264,2
293033,-1824,2980,-8140,2
293087,14988,16572,-15172,2
293139,10024,8152,-3604,2
293190,3144,5376,-12492,2
293241,12188,7688,-7128,2
293292,8928,5364,-14628,2
293343,12208,3504,-8372,2
293395,9168,4184,-12120,2
293446,9664,1304,-8424,2
293497,12208,1424,-11048,2
293548,16508,592,-2328,2
293599,17736,-1096,-15444,2
293650,14960,5004,-7720,2
293702,10296,2520,-11024,2
293753,13440,-96,-6948,2
293804,15420,-68,-8944,2
293855,10980,896,-11596,2
293907,15616,396,-6932,2
293958,13620,-492,-9492,2
294008,15064,-908,-6716,2
294059,12676,540,-9352,2
294110,15884,-548,-7004,2
294161,13632,428,-9336,2
294213,16264,-460,-6516,2
294264,13084,-424,-9028,2
294314,15020,-344,-7984,2
294365,13976,304,-8472,2
294416,14144,336,-8436,2
294467,14548,12,-8148,2
294519,14596,124,-7796,2
294570,14440,140,-7960,2
294620,14448,-116,-7952,2
294671,14292,-132,-8328,2
294722,14700,156,-7432,2
294773,14172,-200,-8168,2
294825,14448,-228,-8076,2
294876,14312,372,-8052,2
294928,14320,-96,-8108,2
294979,14472,-364,-8168,2
295030,14260,20,-8188,2
295081,14704,204,-7840,2
295134,14184,-68,-8188,2
295186,14168,-212,-8072,2
295237,14424,-212,-8060,2
295288,14568,220,-7928,2
295339,14380,76,-8020,2
295390,14036,308,-8380,2
295442,14320,236,-8092,2
295493,14572,-100,-8108,2
295543,14220,-44,-8380,2
295594,14720,-232,-7904,2
295645,14516,-112,-7920,2
295696,14180,120,-8440,2
295748,14652,304,-7820,2
295799,14844,-80,-7660,2
295850,13988,180,-8064,2
295901,14776,-120,-8036,2
295953,14860,-52,-7516,2
296004,14108,-44,-7908,2
296054,14560,-204,-7804,2
296105,14652,72,-8084,2
296156,14724,212,-7720,2
296207,14424,256,-8116,2
296259,14600,-180,-7844,2
296310,14508,-168,-8072,2
296361,14584,288,-7800,2
296412,14480,-64,-7904,2
296463,14696,-136,-8012,2
296514,14644,-60,-7812,2
296566,14816,-260,-7864,2
296617,14604,136,-7820,2
296668,14336,300,-7984,2
296719,14536,-104,-7612,2
296770,14656,-176,-7884,2
296821,14656,-88,-7692,2
296873,14428,152,-7800,2
296924,14624,-100,-7784,2
296976,14608,-148,-7912,2
297027,14480,0,-7716,2
297078,14588,20,-7776,2
297129,14748,-236,-7480,2
297180,14384,-44,-8232,2
297234,14748,20,-7548,2
297286,14624,-252,-7788,2
297337,14248,144,-7920,2
297388,14372,-8,-7972,2
297439,14544,-120,-7740,2
297491,14380,28,-7856,2
297542,14332,-12,-8140,2
297593,14556,-16,-7980,2
297644,14744,88,-7776,2
297695,14172,112,-8244,2
297746,14832,-80,-7688,2
297798,14656,-100,-7992,2
297849,14300,28,-8016,2
297900,14648,36,-7748,2
297951,14548,-212,-7856,2
298003,14404,-12,-8124,2
298054,14840,-116,-7664,2
298105,14392,-64,-7912,2
298156,14440,80,-7892,2
298207,14788,-116,-7804,2
298258,14224,76,-8116,2
298310,14632,104,-7864,2
298361,14760,-20,-7724,2
298412,14424,104,-7944,2
298463,14808,-52,-7720,2
298514,14488,-124,-7828,2
298565,14332,32,-8000,2
298617,14772,-72,-7640,2
298668,14592,-16,-8016,2
298719,14592,-12,-7768,2
298770,14660,-52,-7792,2
298821,14292,-136,-8088,2
298872,14448,112,-8012,2
298924,14636,-64,-7860,2
298975,14540,-60,-7948,2
299027,14500,8,-7964,2
299078,14612,-44,-7984,2
299129,14432,-44,-7988,2
299180,14572,4,-7876,2
299231,14604,96,-7672,2
299282,14460,-172,-8016,2
299363,14372,-76,-7896,2
299415,14360,-144,-8048,2
299466,14640,32,-7816,2
299517,14236,100,-8004,2
299568,14256,-100,-8484,2
299620,15160,264,-6908,2
299671,15100,8,-7096,2
299722,14460,-252,-7684,2
299773,14868,60,-7424,2
299824,13948,468,-8008,2
299876,15484,588,-7516,2
299927,15688,792,-7436,2
299978,15648,-112,-6880,2
300029,10996,336,-12500,2
300081,11960,948,-12432,2
300132,13400,2480,-10488,2
300183,13084,2892,-10784,2
300234,11292,5544,-12952,2
300285,14324,4640,-11500,2
300336,12168,10964,-13964,2
300388,8220,10440,-12872,2
300439,8664,11300,-10852,2
300489,5932,10924,-10968,2
300540,3944,12120,-12104,2
300591,3744,9892,-10692,2
300642,1048,11928,-13004,2
300694,316,10392,-14168,2
300745,836,10360,-13608,2
300795,204,9380,-14064,2
300846,1836,9944,-13628,2
300897,592,8000,-14520,2
300948,-484,6184,-14216,2
301000,-1288,4024,-14736,2
301051,-2464,2816,-16052,2
301103,-4332,3620,-16164,2
301154,-5628,2204,-15436,2
301205,-5204,3124,-13780,2
301256,-5564,1928,-13428,2
301307,-6860,1212,-12584,2
301361,-8920,540,-12128,2
301413,-10752,-2648,-11440,2
301464,-9128,-2100,-10596,2
301515,-5860,-1356,-9304,2
301566,-6520,-1668,-9840,2
301617,-7776,-916,-11080,2
301669,-8512,-996,-12576,2
301720,-8740,-672,-13776,2
301771,-10320,-1248,-16528,2
301822,-10696,-460,-16256,2
301873,-7872,1348,-14032,2
301924,-4356,3228,-12012,2
301976,-3472,6348,-11536,2
302027,-3404,5528,-13320,2
302078,44,7480,-13416,2
302130,-16,9128,-14592,2
302181,580,13708,-17408,2
302232,-264,13344,-18048,2
302283,2532,12124,-19072,2
302334,6212,11476,-17236,2
302385,5084,10916,-15648,2
302437,7268,9004,-9844,2
302488,11488,11624,-8296,2
302539,11524,14028,-11868,2
302590,7916,13572,-12768,2
302641,9076,15208,-11240,2
302692,8192,14660,-8328,2
302743,9928,10584,-3808,2
302795,9500,9224,-2888,2
302846,12860,12976,-1784,2
302897,12868,12764,-1120,2
302948,9604,10788,-644,2
302999,8380,11488,-724,2
303051,9116,11420,2028,2
303102,7348,12164,1204,2
303154,6332,12000,-1304,2
303205,6400,10260,-296,2
303255,8204,12096,-604,2
303309,8132,13464,-500,2
303361,11408,14380,884,2
303412,7804,11424,-1080,2
303463,11764,11412,784,2
303514,7776,12944,-1920,2
303565,10660,12800,-700,2
303616,9316,12916,-1552,2
303668,9276,13244,-1848,2
303719,9200,13232,-3308,2
303770,8748,12468,-3380,2
303821,9132,12284,-3680,2
303872,9492,12396,-3084,2
303923,10588,12416,-1540,2
303975,9620,13176,-1808,2
304026,10072,14452,-1164,2
304077,8268,11328,-1252,2
304128,9672,12748,-60,2
304180,9872,13620,-1084,2
304231,9756,12956,-1052,2
304281,9236,12592,-1260,2
304332,10096,13976,-1120,2
304383,9252,13620,-900,2
304434,9756,13936,-1076,2
304486,9456,13824,-560,2
304537,9456,13128,-612,2
304587,9280,13544,-472,2
304638,9392,13712,-588,2
304689,9228,13460,-948,2
304740,9356,13328,-1364,2
304792,10108,13404,-1436,2
304843,11192,12184,-2136,2
304893,11124,12268,-4508,2
304944,12188,10628,-4284,2
304995,10108,10328,-6460,2
305046,11120,9628,-5408,2
305098,9252,8836,-6536,2
305149,7732,6552,-4824,2
305201,5724,4824,-4572,2
305252,796,-1560,-2332,2
305303,1216,260,-2360,2
305357,4288,4948,-4268,2
305408,5312,13648,-6620,2
305460,6764,16844,-5620,2
305511,12544,19468,-8356,2
305562,15904,6084,-15320,2
305613,27624,6572,-9040,2
305664,32767,31812,-2496,2
305716,9920,-6028,-19384,2
305767,10780,-8316,5304,2
305818,21160,4276,-12196,2
305869,11040,472,-2228,2
305920,18740,-6140,504,2
305971,12120,-2148,-1996,2
306022,25948,-5440,2020,2
306074,-1376,-4676,-3108,2
306125,32767,6044,1376,2
306176,12876,-1356,-5624,2
306228,19192,-1104,-4712,2
306279,14660,-4540,-800,2
306330,16996,-1444,-2052,2
306381,13668,-3732,-2432,2
306432,16328,-2324,-4360,2
306483,15232,-2992,-2628,2
306535,16432,-2008,-5596,2
306586,15876,-2428,-2684,2
306637,15328,-3592,-2284,2
306688,15784,-3312,-2220,2
306739,15896,-2612,-3308,2
306790,15788,-2516,-3748,2
306842,14720,-2200,-4136,2
306893,16436,-2220,-4752,2
306944,15080,-2556,-4812,2
306995,17744,-1280,-4792,2
307046,14132,-2692,-4316,2
307097,16624,-2316,-2624,2
307149,14864,-1944,-4380,2
307200,16592,-1800,-4564,2
307252,15744,-2140,-4056,2
307333,15968,-2044,-3936,2
307384,15968,-1876,-3880,2
307435,15968,-1832,-3928,2
307486,15760,-2000,-3452,2
307538,16080,-1988,-3676,2
307589,15852,-1844,-3984,2
307640,16052,-1872,-4036,2
307691,15836,-1876,-4120,2
307742,16048,-1856,-3432,2
307793,15840,-1908,-3944,2
307845,16128,-1760,-3976,2
307896,15696,-1964,-3716,2
307946,16156,-1660,-3848,2
307997,15904,-1804,-4112,2
308048,16064,-1764,-3588,2
308099,15824,-1892,-3912,2
308151,16064,-1692,-3980,2
308202,15936,-1828,-3768,2
308253,15992,-1736,-3704,2
308305,15908,-1824,-3916,2
308356,15988,-1820,-3924,2
308407,15740,-1856,-3868,2
308458,16052,-1836,-3676,2
308509,15916,-1776,-3796,2
308560,15856,-1792,-3812,2
308612,15972,-1776,-3932,2
308663,15900,-1692,-3756,2
308714,16136,-1620,-3952,2
308765,15884,-1772,-3832,2
308816,16052,-1704,-3824,2
308867,15884,-1804,-3744,2
308918,15948,-1736,-3808,2
308970,15952,-1740,-3796,2
309021,15908,-1720,-3792,2
309072,16000,-1680,-3852,2
309123,15916,-1716,-3812,2
309174,16048,-1700,-3840,2
309226,15944,-1736,-3988,2
309280,15928,-1732,-3804,2
309332,15984,-1720,-3880,2
309383,15960,-1636,-3872,2
309434,16064,-1804,-3776,2
309485,16052,-1660,-4084,2
309536,15960,-1784,-3652,2
309588,15988,-1740,-3956,2
309639,16052,-1680,-3848,2
309690,16012,-1812,-3764,2
309741,15992,-1704,-3740,2
309792,15972,-1700,-3832,2
309843,15968,-1708,-3836,2
309895,15964,-1716,-3808,2
309946,16024,-1728,-3812,2
309997,15972,-1688,-3648,2
310048,15976,-1728,-3868,2
310099,16008,-1708,-3660,2
310150,15956,-1676,-4040,2
310202,16036,-1720,-3644,2
310253,16080,-1720,-3808,2
310304,15976,-1776,-3940,2
310356,15964,-1768,-3816,2
310407,16052,-1724,-3692,2
310458,15956,-1668,-3912,2
310509,15980,-1684,-3912,2
310560,15920,-1748,-3664,2
310611,15944,-1760,-3792,2
310663,15972,-1748,-3932,2
310714,15968,-1784,-3796,2
310765,15992,-1880,-3548,2
310816,15936,-1912,-3792,2
310867,15704,-1752,-3700,2
310918,16156,-1852,-3912,2
310970,15748,-1800,-3928,2
311021,15736,-1440,-4804,2
311072,15744,-1524,-4596,2
311123,15940,-1376,-4860,2
311174,15756,-1564,-4644,2
311228,15704,-1836,-4224,2
311280,15956,-1596,-4200,2
311331,15692,-1840,-4400,2
311383,15848,-1616,-4556,2
311434,16212,-1548,-4568,2
311485,15976,-1752,-4392,2
311536,16516,-1688,-4352,2
311587,16068,-3020,-4016,2
311638,19364,3776,-7136,2
311690,15576,-1804,-5992,2
311741,17548,4684,-4716,2
311791,11816,2968,-6188,2
311842,15096,6556,-5660,2
311893,13072,3604,-5616,2
311944,13224,6564,-5944,2
311996,13924,3832,-7084,2
312047,12156,3808,-8296,2
312097,12652,4272,-7792,2
312148,12912,5436,-8172,2
312199,12204,4272,-8032,2
312250,11488,5440,-8132,2
312302,11520,7148,-8424,2
312353,10764,8088,-7704,2
312405,13808,9116,-10360,2
312456,10596,6888,-8684,2
312507,12444,8208,-7948,2
312558,11252,7448,-7380,2
312609,12112,8924,-7928,2
312660,12100,8148,-6564,2
312711,11572,8320,-8012,2
312763,12556,8096,-8676,2
312814,11676,7652,-7332,2
312865,12328,8520,-7336,2
312916,11868,8720,-7440,2
312967,10764,8896,-6900,2
313018,12268,9168,-6768,2
313070,13248,7800,-7928,2
313121,11876,6972,-7516,2
313171,12708,8500,-7136,2
313225,11768,6452,-7032,2
313277,14500,6768,-7288,2
313328,12864,6748,-7592,2
313379,13840,6496,-6728,2
313431,12260,6488,-7572,2
313482,13696,5632,-6440,2
313533,13512,6384,-7524,2
313584,12576,6424,-6936,2
313635,13408,6248,-6748,2
313686,12996,6224,-7156,2
313738,12292,5816,-5552,2
313789,13988,4896,-5716,2
313840,15208,2532,-7908,2
313891,13876,432,-8544,2
313942,14936,1836,-7844,2
313993,14688,2368,-8112,2
314045,13720,1280,-5256,2
314096,13564,-1452,-1644,2
314147,17296,-1652,2468,2
314198,16064,332,-2992,2
314249,16640,-1944,-1924,2
314300,19376,-4500,2052,2
314352,17676,-2900,1336,2
314403,15396,-1380,808,2
314455,16316,76,952,2
314506,15044,-108,172,2
314557,18284,400,952,2
314608,16704,936,-1080,2
314659,19260,1912,-1612,2
314710,14696,2688,-2208,2
314762,17376,3456,-24,2
314813,16196,4108,-756,2
314864,15816,5512,-2904,2
314915,14708,2868,-72,2
314966,16372,2288,-3544,2
315017,16224,1740,-3344,2
315069,16312,3232,-4556,2
315120,17460,3792,-2324,2
315171,16836,7020,-2628,2
315222,15812,6460,-2892,2
315301,16000,5524,-2892,2
315353,15900,3068,-3564,2
315404,16532,3584,-4596,2
315455,16648,5112,-4928,2
315507,15516,5168,-3916,2
315558,14980,6252,-5964,2
315608,11360,6456,-8796,2
315659,8764,8392,-12152,2
315710,7684,11020,-11476,2
315761,6112,9852,-10948,2
315813,4756,10088,-7748,2
315864,3600,9932,-5320,2
315914,3176,11444,-5588,2
315965,2468,13376,-5288,2
316016,4404,15956,-6780,2
316067,4624,16984,-8128,2
316119,5492,19372,-8108,2
316170,3844,20756,-9152,2
316221,4656,20408,-7920,2
316272,2228,19652,-6888,2
316323,1764,16564,-6288,2
316374,5288,20820,-5820,2
316426,5388,19464,-5464,2
316477,1284,14256,-5088,2
316528,5384,13536,-2204,2
316580,4892,12636,-2996,2
316631,5476,11428,-1304,2
316682,4720,9076,-1040,2
316733,5008,8612,-20,2
316784,5228,10272,384,2
316835,6272,11472,-188,2
316887,6188,11632,1092,2
316938,9512,12816,1584,2
316994,9392,14832,-684,2
317045,10152,17292,-3732,2
317096,7700,12828,-4516,2
317147,10192,11000,-4796,2
317198,6520,10528,-6408,2
317249,10668,10824,-5860,2
317304,10664,9984,-5828,2
317355,10120,9388,-7768,2
317406,10084,7860,-7264,2
317458,10748,9688,-8628,2
317509,10572,9992,-8252,2
317560,10820,10716,-7068,2
317612,9544,11524,-8420,2
317663,10016,12036,-6388,2
317714,9712,12052,-8176,2
317765,9080,11072,-7204,2
317816,10176,10972,-7848,2
317867,8612,9332,-7660,2
317919,9404,9128,-7648,2
317970,11192,11236,-6144,2
318021,9268,9108,-6332,2
318072,9120,8832,-7476,2
318123,7760,8848,-9864,2
318174,7320,7404,-9804,2
318226,7384,7008,-10428,2
318277,7216,5400,-9280,2
318328,6888,5248,-6712,2
318379,2484,-416,-2016,2
318430,-176,-2768,-4084,2
318481,3776,3416,-7680,2
318532,7096,10896,-9940,2
318583,2188,14020,-8244,2
318635,3464,20688,-12864,2
318686,7280,30284,-17964,2
318737,18556,32767,-6068,2
318788,18752,14604,-2072,2
318839,10256,20148,-12572,2
318890,2616,8988,-2996,2
318942,8360,19040,-15152,2
318993,-1616,9824,-11424,2
319043,4676,16384,-5216,2
319094,648,14248,-8480,2
319145,6740,15144,-4228,2
319196,7504,8888,-9352,2
319248,9128,11004,-8664,2
319299,6672,9756,-6540,2
319353,12152,7048,-6132,2
319404,16188,2952,-8096,2
319456,16320,980,-11292,2
319507,11948,956,-13852,2
319558,13252,2188,-9872,2
319610,14568,2628,-8132,2
319661,12584,3356,-8252,2
319711,14016,2264,-8836,2
319762,14780,804,-10380,2
319813,11600,2436,-11084,2
319864,12960,2112,-9080,2
319916,13120,1700,-9608,2
319967,13192,1336,-10084,2
320018,14092,1296,-9212,2
320069,13580,1604,-9092,2
320120,13776,1456,-9320,2
320171,13764,1284,-9452,2
320223,13064,2144,-9456,2
320274,13336,2108,-9264,2
320325,14056,1992,-8400,2
320376,13208,2112,-9408,2
320427,13536,2288,-9284,2
320478,13760,2340,-8580,2
320530,14256,2432,-9096,2
320581,13504,2628,-9008,2
320632,13728,2984,-9136,2
320684,13724,2916,-9188,2
320735,13040,3712,-9164,2
320786,13820,3748,-8708,2
320837,12752,4300,-8928,2
320888,13632,4384,-8436,2
320939,12464,5152,-8984,2
320991,12728,5644,-9376,2
321042,12544,4800,-8744,2
321093,13900,4808,-9344,2
321144,12812,4556,-10080,2
321195,12668,5176,-9544,2
321246,12536,5332,-8944,2
321298,12728,5804,-9148,2
321352,13620,5976,-9896,2
321403,11916,7016,-9400,2
321454,11848,8208,-7696,2
321506,11092,8976,-8444,2
321557,10544,9008,-9348,2
321608,10376,9276,-10592,2
321660,11568,12004,-12132,2
321711,21068,12772,-9044,2
321762,11132,9900,-6552,2
321813,12868,6680,-10424,2
321864,12344,3320,-9796,2
321915,9312,-3940,-12052,2
321966,10388,-5212,-11660,2
322018,11976,-1244,-12728,2
322069,12260,10304,-12976,2
322120,5128,3800,-11116,2
322171,4468,3188,-11296,2
322222,3120,2484,-12344,2
322273,4820,3760,-11864,2
322325,3424,7480,-13912,2
322376,-52,7760,-14268,2
322426,680,7212,-13068,2
322477,1956,9652,-15404,2
322528,2248,11880,-15528,2
322580,4508,8964,-14584,2
322631,740,6648,-14248,2
322682,2268,4604,-13808,2
322734,3528,3584,-13304,2
322785,3092,6232,-15196,2
322836,3532,10104,-16052,2
322887,744,8812,-17468,2
322938,976,6168,-15804,2
322989,1792,5336,-14000,2
323041,2068,4692,-13900,2
323092,1724,5860,-12852,2
323142,2156,6908,-11380,2
323193,156,6808,-11328,2
323244,1376,9780,-12896,2
323295,-432,9612,-14864,2
323383,-328,10924,-15584,2
323434,-864,12008,-15100,2
323486,-488,12088,-14676,2
323537,-500,11068,-12292,2
323588,344,10756,-13080,2
323639,-2328,9992,-14068,2
323690,-828,12400,-12044,2
323741,-1200,13772,-12420,2
323793,-1792,16384,-10792,2
323844,-4068,15476,-11124,2
323895,-4436,12128,-11424,2
323946,-2828,9880,-10636,2
323997,-900,8636,-9764,2
324049,-1396,7908,-10792,2
324100,-492,6868,-11600,2
324151,-28,7540,-13296,2
324202,212,8860,-14656,2
324253,1388,10580,-16144,2
324304,1652,8224,-17072,2
324356,16,6028,-17352,2
324407,1228,3804,-15868,2
324458,1544,5008,-14488,2
324509,2704,7156,-13360,2
324560,872,8416,-13088,2
324611,-508,9132,-14200,2
324663,-3064,8724,-15852,2
324714,-4676,8344,-16800,2
324765,-3432,8064,-15908,2
324817,-1992,6424,-14816,2
324868,-2380,5296,-13492,2
324919,-3324,4584,-12248,2
324970,-3044,3728,-10704,2
325021,-3752,4260,-10756,2
325072,-4332,6808,-11896,2
325124,-7116,8808,-15920,2
325175,-3432,8032,-15944,2
325226,6536,9968,-13732,2
325277,-2644,9064,-12880,2
325328,-2620,12648,-15192,2
325382,-816,16504,-11388,2
325434,-2252,15768,-10044,2
325485,-3180,12232,-11192,2
325536,-1000,15812,-11712,2
325587,-356,17348,-13228,2
325639,-120,17448,-15092,2
325690,-620,16700,-13692,2
325741,2188,13844,-11492,2
325792,1780,14824,-11396,2
325844,3600,16100,-10056,2
325895,2800,12416,-9796,2
325946,5292,11068,-8568,2
325997,5220,13572,-9020,2
326048,6156,13432,-7548,2
326100,5608,12200,-7040,2
326151,4004,10356,-6604,2
326202,5392,8100,-4248,2
326253,10612,8996,-1908,2
326304,9260,10184,-3492,2
326355,12072,7560,-3256,2
326406,11476,7816,-4284,2
326458,10212,10144,-3068,2
326509,11120,13072,-2764,2
326560,10792,12252,-3492,2
326611,12828,11892,-2344,2
326662,9812,11628,-4272,2
326714,10144,9940,-5196,2
326765,10688,10328,-5896,2
326816,10996,11732,-6352,2
326868,11704,11356,-5108,2
326919,11248,11620,-5848,2
326969,10812,10488,-4808,2
327020,11544,10856,-4712,2
327071,10056,10768,-4524,2
327122,10040,10344,-4672,2
327174,10308,11676,-5860,2
327225,11628,10808,-5112,2
327275,11532,10536,-5052,2
327329,10956,10092,-4852,2
327381,11432,10612,-4124,2
327432,11036,10796,-4072,2
327483,11040,11352,-4352,2
327534,10924,11296,-4052,2
327585,11240,11144,-3632,2
327636,11572,10868,-3512,2
327688,12380,11380,-3696,2
327739,13496,11844,-3376,2
327790,12228,11708,-4852,2
327842,12428,9664,-6328,2
327893,10616,7816,-7440,2
327944,10076,7056,-8352,2
327995,10116,7676,-7796,2
328046,10060,7812,-6900,2
328097,6732,5996,-6660,2
328148,4528,2056,-3920,2
328200,1892,-996,-3236,2
328251,996,-1280,-1832,2
328302,-704,-1020,-3136,2
328353,5168,3568,-6956,2
328404,3268,19512,-11024,2
328455,14924,22984,-16360,2
328507,8744,18188,-10308,2
328558,4668,32767,-20748,2
328609,25212,32767,-14880,2
328660,-1536,9464,-12212,2
328711,4788,12624,-10928,2
328763,2004,12732,-9852,2
328814,-168,14984,-7664,2
328865,3256,11956,-13560,2
328917,4020,13428,-10192,2
328968,-2108,14856,-7344,2
329019,3396,12956,-4524,2
329070,13984,4076,-13396,2
329121,7796,9648,-9476,2
329172,9704,5532,-9484,2
329224,21468,2996,-7148,2
329275,11300,5372,-10328,2
329329,13104,3612,-8368,2
329380,13816,3424,-8548,2
329432,13688,2484,-10012,2
329483,12636,3276,-9320,2
329534,13788,3512,-7980,2
329585,14128,2952,-7756,2
329636,13692,2584,-8704,2
329687,12876,896,-11940,2
329739,10744,2420,-12064,2
329790,13660,1956,-9984,2
329841,13336,2264,-9604,2
329893,12372,2028,-10976,2
329944,12868,1836,-10336,2
329995,13424,1664,-10340,2
330046,13160,1528,-10112,2
330097,12356,1316,-10384,2
330148,13404,1256,-9712,2
330199,13744,1140,-9688,2
