Timestamp_ms,Raw_ECG
22179,33352
22190,33208
22200,32471
22211,30775
22221,30279
22231,31063
22241,30791
22251,30551
22262,30519
22272,30919
22282,31431
22292,32055
22303,41530
22313,52956
22324,28038
22334,15491
22345,33464
22355,33752
22365,33432
22376,33592
22416,34888
22426,34856
22437,35512
22447,35848
22458,36648
22468,37257
22479,37641
22489,38697
22499,40121
22510,40761
22520,41178
22531,41930
22541,42090
22552,41322
22562,38073
22572,34664
22583,31559
22593,30535
22604,29639
22614,28999
22624,28903
22635,28871
22645,29079
22656,29879
22666,30087
22676,30023
22687,30183
22697,30119
22708,30471
22718,30823
22728,31287
22738,30919
22749,30791
22759,31111
22770,30999
22780,31031
22790,31127
22801,31047
22811,30855
22822,31143
22832,31111
22843,31063
22853,31479
22863,32455
22874,32615
22884,33944
22895,34312
22905,33720
22915,32151
22926,30903
22936,31143
22947,30743
22957,31063
22968,31207
22978,31015
22989,31719
22999,31223
23009,35800
23020,49708
23030,48267
23040,13971
23051,28422
23061,35080
23071,33368
23082,33800
23092,33960
23103,34008
23113,34504
23123,34568
23134,34984
23144,35176
23155,35720
23165,36184
23175,36520
23186,37449
23196,38297
23207,39321
23217,39961
23227,40953
23238,41402
23248,42234
23259,41642
23269,39977
23279,36216
23290,32968
23303,30375
23314,29111
23324,28999
23335,28566
23346,28695
23356,28727
23366,29031
23376,29463
23386,29399
23397,30023
23407,30055
23418,30263
23428,30455
23438,30391
23449,30487
23459,30775
23470,31063
23480,30599
23490,30727
23500,30983
23510,30695
23521,30679
23531,30935
23542,30775
23552,31047
23562,31271
23573,31063
23583,31063
23593,31239
23604,31799
23614,32471
23625,32952
23635,33992
23645,34392
23655,33912
23666,32359
23676,31063
23687,31079
23697,31335
23707,31143
23718,31447
23728,31431
23739,31559
23749,31687
23760,36937
23770,50492
23781,38249
23791,15827
23801,31383
23812,34616
23822,33800
23833,33592
23843,33816
23853,34376
23864,34536
23874,34584
23885,35080
23895,35624
23905,35576
23916,36120
23926,36712
23937,37321
23947,38201
23957,39113
23968,39897
23978,40265
23989,41178
23999,41354
24009,41546
24020,39481
24030,35880
24041,33032
24051,30663
24062,29719
24072,29079
24083,29191
24093,29047
24103,29223
24114,29191
24124,29351
24135,29495
24145,29991
24156,30663
24166,29927
24177,30151
24190,30391
24201,30407
